date,alpha_set,fold,stitched_nav
2023-09-05,B_40_40_20,2020_2022_to_2023,1.020238056131939
2023-09-06,B_40_40_20,2020_2022_to_2023,1.019668748087526
2023-09-07,B_40_40_20,2020_2022_to_2023,1.0189708836351472
2023-09-08,B_40_40_20,2020_2022_to_2023,1.0187451195682027
2023-09-11,B_40_40_20,2020_2022_to_2023,1.0198425238437747
2023-09-12,B_40_40_20,2020_2022_to_2023,1.0198654800610887
2023-09-13,B_40_40_20,2020_2022_to_2023,1.018472125147042
2023-09-14,B_40_40_20,2020_2022_to_2023,1.0199938522209906
2023-09-15,B_40_40_20,2020_2022_to_2023,1.0187384120062248
2023-09-18,B_40_40_20,2020_2022_to_2023,1.0179311179705695
2023-09-19,B_40_40_20,2020_2022_to_2023,1.0178573845944443
2023-09-20,B_40_40_20,2020_2022_to_2023,1.0177346803319325
2023-09-21,B_40_40_20,2020_2022_to_2023,1.0164226119764055
2023-09-22,B_40_40_20,2020_2022_to_2023,1.018018585829724
2023-09-25,B_40_40_20,2020_2022_to_2023,1.017974640252988
2023-09-26,B_40_40_20,2020_2022_to_2023,1.016884749682022
2023-09-27,B_40_40_20,2020_2022_to_2023,1.0136903190596813
2023-09-28,B_40_40_20,2020_2022_to_2023,1.009870287594037
2023-10-09,B_40_40_20,2020_2022_to_2023,1.0049010947829278
2023-10-10,B_40_40_20,2020_2022_to_2023,1.002773549607404
2023-10-11,B_40_40_20,2020_2022_to_2023,1.0033279535283741
2023-10-12,B_40_40_20,2020_2022_to_2023,1.0058056482378483
2023-10-13,B_40_40_20,2020_2022_to_2023,1.005105502439452
2023-10-16,B_40_40_20,2020_2022_to_2023,1.005021622531295
2023-10-17,B_40_40_20,2020_2022_to_2023,1.0057680202883639
2023-10-18,B_40_40_20,2020_2022_to_2023,1.0044212275550266
2023-10-19,B_40_40_20,2020_2022_to_2023,0.9998177054454993
2023-10-20,B_40_40_20,2020_2022_to_2023,0.9983324394877373
2023-10-23,B_40_40_20,2020_2022_to_2023,0.9957060326400725
2023-10-24,B_40_40_20,2020_2022_to_2023,0.9964393788681842
2023-10-25,B_40_40_20,2020_2022_to_2023,0.9964520681775715
2023-10-26,B_40_40_20,2020_2022_to_2023,0.9979479819200235
2023-10-27,B_40_40_20,2020_2022_to_2023,1.0008653688433504
2023-10-30,B_40_40_20,2020_2022_to_2023,1.0004460050789943
2023-10-31,B_40_40_20,2020_2022_to_2023,1.0002102311534626
2023-11-01,B_40_40_20,2020_2022_to_2023,0.9991058234491605
2023-11-02,B_40_40_20,2020_2022_to_2023,0.9986843872406863
2023-11-03,B_40_40_20,2020_2022_to_2023,1.0028780117804053
2023-11-06,B_40_40_20,2020_2022_to_2023,1.00773246415735
2023-11-07,B_40_40_20,2020_2022_to_2023,1.0078275897138047
2023-11-08,B_40_40_20,2020_2022_to_2023,1.007489643260873
2023-11-09,B_40_40_20,2020_2022_to_2023,1.0050483771370402
2023-11-10,B_40_40_20,2020_2022_to_2023,1.0051786679626402
2023-11-13,B_40_40_20,2020_2022_to_2023,1.0050996710716358
2023-11-14,B_40_40_20,2020_2022_to_2023,1.0070550466761874
2023-11-15,B_40_40_20,2020_2022_to_2023,1.0082838900820603
2023-11-16,B_40_40_20,2020_2022_to_2023,1.0054659570629725
2023-11-17,B_40_40_20,2020_2022_to_2023,1.0062692301758278
2023-11-20,B_40_40_20,2020_2022_to_2023,1.004534665360238
2023-11-21,B_40_40_20,2020_2022_to_2023,1.0026537793657444
2023-11-22,B_40_40_20,2020_2022_to_2023,1.0001576251092719
2023-11-23,B_40_40_20,2020_2022_to_2023,1.0015484494639044
2023-11-24,B_40_40_20,2020_2022_to_2023,0.9997292832433926
2023-11-27,B_40_40_20,2020_2022_to_2023,1.0016917338740612
2023-11-28,B_40_40_20,2020_2022_to_2023,1.0025272609999087
2023-11-29,B_40_40_20,2020_2022_to_2023,1.0030292938536076
2023-11-30,B_40_40_20,2020_2022_to_2023,1.0026912853253453
2023-12-01,B_40_40_20,2020_2022_to_2023,1.003275531251943
2023-12-04,B_40_40_20,2020_2022_to_2023,1.002988238360358
2023-12-05,B_40_40_20,2020_2022_to_2023,0.9965911495585741
2023-12-06,B_40_40_20,2020_2022_to_2023,0.9981306226023674
2023-12-07,B_40_40_20,2020_2022_to_2023,1.0003326283891358
2023-12-08,B_40_40_20,2020_2022_to_2023,1.0031823265668809
2023-12-11,B_40_40_20,2020_2022_to_2023,1.007349744089931
2023-12-12,B_40_40_20,2020_2022_to_2023,1.0080050161757956
2023-12-13,B_40_40_20,2020_2022_to_2023,1.0055181325701659
2023-12-14,B_40_40_20,2020_2022_to_2023,1.0045424600962132
2023-12-15,B_40_40_20,2020_2022_to_2023,1.004100376341718
2023-12-18,B_40_40_20,2020_2022_to_2023,1.00079123021625
2023-12-19,B_40_40_20,2020_2022_to_2023,1.0028269109289716
2023-12-20,B_40_40_20,2020_2022_to_2023,0.9976686773047613
2023-12-21,B_40_40_20,2020_2022_to_2023,1.000179862921689
2023-12-22,B_40_40_20,2020_2022_to_2023,0.993664572763012
2023-12-25,B_40_40_20,2020_2022_to_2023,0.9926697756276253
2023-12-26,B_40_40_20,2020_2022_to_2023,0.9892120151818271
2023-12-27,B_40_40_20,2020_2022_to_2023,0.9903543566181509
2023-12-28,B_40_40_20,2020_2022_to_2023,0.9945520555743422
2023-12-29,B_40_40_20,2020_2022_to_2023,0.9987556996674656
2024-01-02,B_40_40_20,2020_2023_to_2024,0.9987556996674656
2024-01-03,B_40_40_20,2020_2023_to_2024,0.9973418455028974
2024-01-04,B_40_40_20,2020_2023_to_2024,0.9969268114806905
2024-01-05,B_40_40_20,2020_2023_to_2024,0.9958429520419166
2024-01-08,B_40_40_20,2020_2023_to_2024,0.9941798338291737
2024-01-09,B_40_40_20,2020_2023_to_2024,0.9934645502893543
2024-01-10,B_40_40_20,2020_2023_to_2024,0.9931202552903697
2024-01-11,B_40_40_20,2020_2023_to_2024,0.9928393873450585
2024-01-12,B_40_40_20,2020_2023_to_2024,0.9928541119129666
2024-01-15,B_40_40_20,2020_2023_to_2024,0.9938057237447956
2024-01-16,B_40_40_20,2020_2023_to_2024,0.9933626381242932
2024-01-17,B_40_40_20,2020_2023_to_2024,0.991446836993992
2024-01-18,B_40_40_20,2020_2023_to_2024,0.9891728982436039
2024-01-19,B_40_40_20,2020_2023_to_2024,0.991202983835931
2024-01-22,B_40_40_20,2020_2023_to_2024,0.9912086174089672
2024-01-23,B_40_40_20,2020_2023_to_2024,0.9913446918326823
2024-01-24,B_40_40_20,2020_2023_to_2024,0.9921747408268393
2024-01-25,B_40_40_20,2020_2023_to_2024,0.9914961019874661
2024-01-26,B_40_40_20,2020_2023_to_2024,0.9924241204237902
2024-01-29,B_40_40_20,2020_2023_to_2024,0.9908424632777139
2024-01-30,B_40_40_20,2020_2023_to_2024,0.9909517663997803
2024-01-31,B_40_40_20,2020_2023_to_2024,0.9918753019402268
2024-02-01,B_40_40_20,2020_2023_to_2024,0.9921520383587397
2024-02-02,B_40_40_20,2020_2023_to_2024,0.9928433958146449
2024-02-05,B_40_40_20,2020_2023_to_2024,0.993205528973371
2024-02-06,B_40_40_20,2020_2023_to_2024,0.9942718933657515
2024-02-07,B_40_40_20,2020_2023_to_2024,0.9954520822568541
2024-02-08,B_40_40_20,2020_2023_to_2024,0.9957101646761569
2024-02-19,B_40_40_20,2020_2023_to_2024,0.9981984816811981
2024-02-20,B_40_40_20,2020_2023_to_2024,0.9985028635262359
2024-02-21,B_40_40_20,2020_2023_to_2024,0.9998657696528203
2024-02-22,B_40_40_20,2020_2023_to_2024,1.0022379965465962
2024-02-23,B_40_40_20,2020_2023_to_2024,1.002396049089009
2024-02-26,B_40_40_20,2020_2023_to_2024,1.0005377972982699
2024-02-27,B_40_40_20,2020_2023_to_2024,1.0014698256767558
2024-02-28,B_40_40_20,2020_2023_to_2024,1.0008418374771675
2024-02-29,B_40_40_20,2020_2023_to_2024,1.0022041008373865
2024-03-01,B_40_40_20,2020_2023_to_2024,1.0032972678634453
2024-03-04,B_40_40_20,2020_2023_to_2024,1.0044268729862906
2024-03-05,B_40_40_20,2020_2023_to_2024,1.006713443103007
2024-03-06,B_40_40_20,2020_2023_to_2024,1.0062606789852233
2024-03-07,B_40_40_20,2020_2023_to_2024,1.0070484055178033
2024-03-08,B_40_40_20,2020_2023_to_2024,1.008407233039014
2024-03-11,B_40_40_20,2020_2023_to_2024,1.007715092092602
2024-03-12,B_40_40_20,2020_2023_to_2024,1.006414798648775
2024-03-13,B_40_40_20,2020_2023_to_2024,1.0048766709562988
2024-03-14,B_40_40_20,2020_2023_to_2024,1.0046248955981567
2024-03-15,B_40_40_20,2020_2023_to_2024,1.005087790749763
2024-03-18,B_40_40_20,2020_2023_to_2024,1.0061946340878287
2024-03-19,B_40_40_20,2020_2023_to_2024,1.0057314321090054
2024-03-20,B_40_40_20,2020_2023_to_2024,1.0065443244865584
2024-03-21,B_40_40_20,2020_2023_to_2024,1.0087370984779327
2024-03-22,B_40_40_20,2020_2023_to_2024,1.0076676160369356
2024-03-25,B_40_40_20,2020_2023_to_2024,1.0070299477647189
2024-03-26,B_40_40_20,2020_2023_to_2024,1.008286471893328
2024-03-27,B_40_40_20,2020_2023_to_2024,1.0083868864263614
2024-03-28,B_40_40_20,2020_2023_to_2024,1.0085549282693154
2024-03-29,B_40_40_20,2020_2023_to_2024,1.010939493151916
2024-04-01,B_40_40_20,2020_2023_to_2024,1.012716001656831
2024-04-02,B_40_40_20,2020_2023_to_2024,1.0130490614061654
2024-04-03,B_40_40_20,2020_2023_to_2024,1.0151924066993663
2024-04-08,B_40_40_20,2020_2023_to_2024,1.0183176246895609
2024-04-09,B_40_40_20,2020_2023_to_2024,1.0187530606816992
2024-04-10,B_40_40_20,2020_2023_to_2024,1.0194084541737682
2024-04-11,B_40_40_20,2020_2023_to_2024,1.0190407184131849
2024-04-12,B_40_40_20,2020_2023_to_2024,1.0204934354478237
2024-04-15,B_40_40_20,2020_2023_to_2024,1.0206578489437927
2024-04-16,B_40_40_20,2020_2023_to_2024,1.018513133890037
2024-04-17,B_40_40_20,2020_2023_to_2024,1.019131721546282
2024-04-18,B_40_40_20,2020_2023_to_2024,1.0195161479597088
2024-04-19,B_40_40_20,2020_2023_to_2024,1.0192164278734523
2024-04-22,B_40_40_20,2020_2023_to_2024,1.0184815432708776
2024-04-23,B_40_40_20,2020_2023_to_2024,1.0153816138063587
2024-04-24,B_40_40_20,2020_2023_to_2024,1.0175027890335386
2024-04-25,B_40_40_20,2020_2023_to_2024,1.0170000335108167
2024-04-26,B_40_40_20,2020_2023_to_2024,1.0203765227331838
2024-04-29,B_40_40_20,2020_2023_to_2024,1.0197717483646551
2024-04-30,B_40_40_20,2020_2023_to_2024,1.0192191225065397
2024-05-06,B_40_40_20,2020_2023_to_2024,1.0217507600108613
2024-05-07,B_40_40_20,2020_2023_to_2024,1.0232600452839475
2024-05-08,B_40_40_20,2020_2023_to_2024,1.021051458825233
2024-05-09,B_40_40_20,2020_2023_to_2024,1.0241390230214253
2024-05-10,B_40_40_20,2020_2023_to_2024,1.0332571304121092
2024-05-13,B_40_40_20,2020_2023_to_2024,1.0353581449759688
2024-05-14,B_40_40_20,2020_2023_to_2024,1.0339047151212717
2024-05-15,B_40_40_20,2020_2023_to_2024,1.0348163306370646
2024-05-16,B_40_40_20,2020_2023_to_2024,1.0411796063899523
2024-05-17,B_40_40_20,2020_2023_to_2024,1.045082234837206
2024-05-20,B_40_40_20,2020_2023_to_2024,1.0496743591717785
2024-05-21,B_40_40_20,2020_2023_to_2024,1.047065496142135
2024-05-22,B_40_40_20,2020_2023_to_2024,1.0462921795756834
2024-05-23,B_40_40_20,2020_2023_to_2024,1.039671825058843
2024-05-24,B_40_40_20,2020_2023_to_2024,1.0364944206894253
2024-05-27,B_40_40_20,2020_2023_to_2024,1.0402381246729342
2024-05-28,B_40_40_20,2020_2023_to_2024,1.0406767533197596
2024-05-29,B_40_40_20,2020_2023_to_2024,1.037407182640885
2024-05-30,B_40_40_20,2020_2023_to_2024,1.0334971970433926
2024-05-31,B_40_40_20,2020_2023_to_2024,1.0311718934235798
2024-06-03,B_40_40_20,2020_2023_to_2024,1.0310000774949248
2024-06-04,B_40_40_20,2020_2023_to_2024,1.0313532792423439
2024-06-05,B_40_40_20,2020_2023_to_2024,1.0308145204738113
2024-06-06,B_40_40_20,2020_2023_to_2024,1.033300623706612
2024-06-07,B_40_40_20,2020_2023_to_2024,1.0356397265573705
2024-06-11,B_40_40_20,2020_2023_to_2024,1.0298081344947467
2024-06-12,B_40_40_20,2020_2023_to_2024,1.032274514322445
2024-06-13,B_40_40_20,2020_2023_to_2024,1.031787664519324
2024-06-14,B_40_40_20,2020_2023_to_2024,1.0326342816226595
2024-06-17,B_40_40_20,2020_2023_to_2024,1.0307211046938518
2024-06-18,B_40_40_20,2020_2023_to_2024,1.0314052908129883
2024-06-19,B_40_40_20,2020_2023_to_2024,1.0336705011239309
2024-06-20,B_40_40_20,2020_2023_to_2024,1.0344242102373893
2024-06-21,B_40_40_20,2020_2023_to_2024,1.033155381765284
2024-06-24,B_40_40_20,2020_2023_to_2024,1.0291278702230664
2024-06-25,B_40_40_20,2020_2023_to_2024,1.0308059042635898
2024-06-26,B_40_40_20,2020_2023_to_2024,1.030854127999751
2024-06-27,B_40_40_20,2020_2023_to_2024,1.0312116488710499
2024-06-28,B_40_40_20,2020_2023_to_2024,1.0339349423375992
2024-06-30,B_40_40_20,2020_2023_to_2024,1.0339363948906861
2024-07-01,B_40_40_20,2020_2023_to_2024,1.0331382660988124
2024-07-02,B_40_40_20,2020_2023_to_2024,1.0337977901399427
2024-07-03,B_40_40_20,2020_2023_to_2024,1.0364784130114992
2024-07-04,B_40_40_20,2020_2023_to_2024,1.0370079588257128
2024-07-05,B_40_40_20,2020_2023_to_2024,1.0372453675393007
2024-07-08,B_40_40_20,2020_2023_to_2024,1.0379865986840675
2024-07-09,B_40_40_20,2020_2023_to_2024,1.0351086389773545
2024-07-10,B_40_40_20,2020_2023_to_2024,1.0357308107314447
2024-07-11,B_40_40_20,2020_2023_to_2024,1.0358303606723434
2024-07-12,B_40_40_20,2020_2023_to_2024,1.0352709292646185
2024-07-15,B_40_40_20,2020_2023_to_2024,1.034014613212216
2024-07-16,B_40_40_20,2020_2023_to_2024,1.035898297275119
2024-07-17,B_40_40_20,2020_2023_to_2024,1.0387987682564794
2024-07-18,B_40_40_20,2020_2023_to_2024,1.037771952250674
2024-07-19,B_40_40_20,2020_2023_to_2024,1.031266082220274
2024-07-22,B_40_40_20,2020_2023_to_2024,1.0318871363336573
2024-07-23,B_40_40_20,2020_2023_to_2024,1.03002643886695
2024-07-24,B_40_40_20,2020_2023_to_2024,1.0320204764523881
2024-07-25,B_40_40_20,2020_2023_to_2024,1.025252199828388
2024-07-26,B_40_40_20,2020_2023_to_2024,1.0272511897938885
2024-07-29,B_40_40_20,2020_2023_to_2024,1.0271710094090067
2024-07-30,B_40_40_20,2020_2023_to_2024,1.026110188892184
2024-07-31,B_40_40_20,2020_2023_to_2024,1.0279833628890833
2024-08-01,B_40_40_20,2020_2023_to_2024,1.0307462731895647
2024-08-02,B_40_40_20,2020_2023_to_2024,1.0262159733534335
2024-08-05,B_40_40_20,2020_2023_to_2024,1.0183270475709043
2024-08-06,B_40_40_20,2020_2023_to_2024,1.0200892122159706
2024-08-07,B_40_40_20,2020_2023_to_2024,1.0195454131462864
2024-08-08,B_40_40_20,2020_2023_to_2024,1.0209123938183593
2024-08-09,B_40_40_20,2020_2023_to_2024,1.021014542343686
2024-08-12,B_40_40_20,2020_2023_to_2024,1.0210449584749195
2024-08-13,B_40_40_20,2020_2023_to_2024,1.0240610229401979
2024-08-14,B_40_40_20,2020_2023_to_2024,1.0227763334387758
2024-08-15,B_40_40_20,2020_2023_to_2024,1.0254582392698635
2024-08-16,B_40_40_20,2020_2023_to_2024,1.0258765855241396
2024-08-19,B_40_40_20,2020_2023_to_2024,1.0275389396163352
2024-08-20,B_40_40_20,2020_2023_to_2024,1.026317304251012
2024-08-21,B_40_40_20,2020_2023_to_2024,1.0261311734802385
2024-08-22,B_40_40_20,2020_2023_to_2024,1.0235606821778729
2024-08-23,B_40_40_20,2020_2023_to_2024,1.0250640036072
2024-08-26,B_40_40_20,2020_2023_to_2024,1.0251889125924036
2024-08-27,B_40_40_20,2020_2023_to_2024,1.0239034942396616
2024-08-28,B_40_40_20,2020_2023_to_2024,1.023640113384962
2024-08-29,B_40_40_20,2020_2023_to_2024,1.0239029658966072
2024-08-30,B_40_40_20,2020_2023_to_2024,1.0273862766138477
2024-09-02,B_40_40_20,2020_2023_to_2024,1.0228683326607764
2024-09-03,B_40_40_20,2020_2023_to_2024,1.0217098841781531
2024-09-04,B_40_40_20,2020_2023_to_2024,1.0194148570574662
2024-09-05,B_40_40_20,2020_2023_to_2024,1.019428234045658
2024-09-06,B_40_40_20,2020_2023_to_2024,1.0188948951227172
2024-09-09,B_40_40_20,2020_2023_to_2024,1.0171122756172941
2024-09-10,B_40_40_20,2020_2023_to_2024,1.0179338464524315
2024-09-11,B_40_40_20,2020_2023_to_2024,1.017419296402671
2024-09-12,B_40_40_20,2020_2023_to_2024,1.0191349438605002
2024-09-13,B_40_40_20,2020_2023_to_2024,1.0215241118103189
2024-09-18,B_40_40_20,2020_2023_to_2024,1.0239825349257041
2024-09-19,B_40_40_20,2020_2023_to_2024,1.0278591431133515
2024-09-20,B_40_40_20,2020_2023_to_2024,1.0293624534030867
2024-09-23,B_40_40_20,2020_2023_to_2024,1.0300355572071132
2024-09-24,B_40_40_20,2020_2023_to_2024,1.037318267915532
2024-09-25,B_40_40_20,2020_2023_to_2024,1.0392640661851407
2024-09-26,B_40_40_20,2020_2023_to_2024,1.0478364978803583
2024-09-27,B_40_40_20,2020_2023_to_2024,1.0524260489365838
2024-09-30,B_40_40_20,2020_2023_to_2024,1.0568298226576478
2024-10-08,B_40_40_20,2020_2023_to_2024,1.0574700944068611
2024-10-09,B_40_40_20,2020_2023_to_2024,1.0308833055641995
2024-10-10,B_40_40_20,2020_2023_to_2024,1.035000485728171
2024-10-11,B_40_40_20,2020_2023_to_2024,1.0292753366305354
2024-10-14,B_40_40_20,2020_2023_to_2024,1.0361763705927036
2024-10-15,B_40_40_20,2020_2023_to_2024,1.0239793440600669
2024-10-16,B_40_40_20,2020_2023_to_2024,1.0254552447469394
2024-10-17,B_40_40_20,2020_2023_to_2024,1.0223981510541313
2024-10-18,B_40_40_20,2020_2023_to_2024,1.0412331541049047
2024-10-21,B_40_40_20,2020_2023_to_2024,1.0420018390520633
2024-10-22,B_40_40_20,2020_2023_to_2024,1.0456608182090696
2024-10-23,B_40_40_20,2020_2023_to_2024,1.0472996893728679
2024-10-24,B_40_40_20,2020_2023_to_2024,1.0419435935894574
2024-10-25,B_40_40_20,2020_2023_to_2024,1.0437020037156137
2024-10-28,B_40_40_20,2020_2023_to_2024,1.0471810873628504
2024-10-29,B_40_40_20,2020_2023_to_2024,1.0476460787561497
2024-10-30,B_40_40_20,2020_2023_to_2024,1.0464782358545373
2024-10-31,B_40_40_20,2020_2023_to_2024,1.04470178036309
2024-11-01,B_40_40_20,2020_2023_to_2024,1.0387845474587554
2024-11-04,B_40_40_20,2020_2023_to_2024,1.040133288402888
2024-11-05,B_40_40_20,2020_2023_to_2024,1.0501492262142589
2024-11-06,B_40_40_20,2020_2023_to_2024,1.0527409643492411
2024-11-07,B_40_40_20,2020_2023_to_2024,1.0559845193110153
2024-11-08,B_40_40_20,2020_2023_to_2024,1.0560983746286439
2024-11-11,B_40_40_20,2020_2023_to_2024,1.0628553744738318
2024-11-12,B_40_40_20,2020_2023_to_2024,1.0535870455572816
2024-11-13,B_40_40_20,2020_2023_to_2024,1.0544892043216882
2024-11-14,B_40_40_20,2020_2023_to_2024,1.0411016089621754
2024-11-15,B_40_40_20,2020_2023_to_2024,1.0341628941951475
2024-11-18,B_40_40_20,2020_2023_to_2024,1.03468884454647
2024-11-19,B_40_40_20,2020_2023_to_2024,1.0432412711469974
2024-11-20,B_40_40_20,2020_2023_to_2024,1.043990797314813
2024-11-21,B_40_40_20,2020_2023_to_2024,1.0482579302722885
2024-11-22,B_40_40_20,2020_2023_to_2024,1.043665169017098
2024-11-25,B_40_40_20,2020_2023_to_2024,1.0379358239821432
2024-11-26,B_40_40_20,2020_2023_to_2024,1.033422093697618
2024-11-27,B_40_40_20,2020_2023_to_2024,1.0426791757565108
2024-11-28,B_40_40_20,2020_2023_to_2024,1.0392436999615815
2024-11-29,B_40_40_20,2020_2023_to_2024,1.0450679732905315
2024-12-02,B_40_40_20,2020_2023_to_2024,1.047048428639901
2024-12-03,B_40_40_20,2020_2023_to_2024,1.049713765418996
2024-12-04,B_40_40_20,2020_2023_to_2024,1.050792791237871
2024-12-05,B_40_40_20,2020_2023_to_2024,1.0510583993685312
2024-12-06,B_40_40_20,2020_2023_to_2024,1.052490890443921
2024-12-09,B_40_40_20,2020_2023_to_2024,1.0521343818119988
2024-12-10,B_40_40_20,2020_2023_to_2024,1.054281584526943
2024-12-11,B_40_40_20,2020_2023_to_2024,1.0561868520090376
2024-12-12,B_40_40_20,2020_2023_to_2024,1.058842033704732
2024-12-13,B_40_40_20,2020_2023_to_2024,1.0544033137846438
2024-12-16,B_40_40_20,2020_2023_to_2024,1.055167986882719
2024-12-17,B_40_40_20,2020_2023_to_2024,1.0543205479559727
2024-12-18,B_40_40_20,2020_2023_to_2024,1.0508617317630038
2024-12-19,B_40_40_20,2020_2023_to_2024,1.0499238082314089
2024-12-20,B_40_40_20,2020_2023_to_2024,1.050642579108869
2024-12-23,B_40_40_20,2020_2023_to_2024,1.0546786955072132
2024-12-24,B_40_40_20,2020_2023_to_2024,1.0574303383943677
2024-12-25,B_40_40_20,2020_2023_to_2024,1.0588954313165004
2024-12-26,B_40_40_20,2020_2023_to_2024,1.059884242620187
2024-12-27,B_40_40_20,2020_2023_to_2024,1.0579569048356205
2024-12-30,B_40_40_20,2020_2023_to_2024,1.0564290838198778
2024-12-31,B_40_40_20,2020_2023_to_2024,1.0527254012020626
2025-01-02,B_40_40_20,2020_2024_to_2025,1.0527254012020626
2025-01-03,B_40_40_20,2020_2024_to_2025,1.0513213487834718
2025-01-06,B_40_40_20,2020_2024_to_2025,1.0507962230956498
2025-01-07,B_40_40_20,2020_2024_to_2025,1.0531926686594164
2025-01-08,B_40_40_20,2020_2024_to_2025,1.0526746867209689
2025-01-09,B_40_40_20,2020_2024_to_2025,1.0521222657173808
2025-01-10,B_40_40_20,2020_2024_to_2025,1.0487307090733917
2025-01-13,B_40_40_20,2020_2024_to_2025,1.047374658572005
2025-01-14,B_40_40_20,2020_2024_to_2025,1.0537682738048786
2025-01-15,B_40_40_20,2020_2024_to_2025,1.0538203370907613
