fold,candidate_id,factor_preset,risk_preset,portfolio_preset,w_combo_eff_accel,w_momentum_12_1,w_fund_hit_rate_20,w_vol_60d,w_max_drawdown_60d,top_n,max_per_theme,max_weight,volatility_target,weak_market_exposure,train_start,train_end,train_trading_days,train_total_return,train_annual_return,train_annual_volatility,train_sharpe_rf0,train_max_drawdown,train_calmar,test_start,test_end,test_trading_days,test_total_return,test_annual_return,test_annual_volatility,test_sharpe_rf0,test_max_drawdown,test_calmar,selection_score
2020_2023_to_2024,eff_heavy__risk_defensive__defensive,eff_heavy,risk_defensive,defensive,0.55,0.3,0.15,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2023-12-29,954,0.1872188481778123,0.04637505217302329,0.06549493097088585,0.7080708611424932,-0.08094572146744972,0.5729154219926479,2024-01-02,2024-12-31,243,0.08180179170095125,0.08495674947198362,0.05789092587137955,1.4675313651182254,-0.03555483780424007,2.38945681428062,0.9096655179166813
2020_2024_to_2025,base__risk_light__balanced,base,risk_light,balanced,0.45,0.35,0.2,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1198,0.48416184102624715,0.08660371001397693,0.07075017166296955,1.2240777368926876,-0.0640257143007894,1.3526394974231337,2025-01-02,2025-12-31,243,0.291866127726951,0.3041774250586715,0.13689939361252706,2.221904838523971,-0.07642885481804229,3.9798767858401223,1.9759673637260713
2020_2024_to_2025,base__risk_light__defensive,base,risk_light,defensive,0.45,0.35,0.2,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1198,0.30043630772347285,0.056814360322478,0.06473178932665109,0.8776887046298075,-0.08176264108478981,0.6948694363182343,2025-01-02,2025-12-31,243,0.3812323176127508,0.39785394160532417,0.1269040653834252,3.1350764091225676,-0.05539463243801013,7.182174952610188,1.121239648251982
2020_2024_to_2025,base__risk_balanced__balanced,base,risk_balanced,balanced,0.45,0.35,0.2,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1198,0.42085892873780706,0.07668629182647857,0.0689167600314339,1.1127379144275047,-0.06637830943911593,1.1552914268902466,2025-01-02,2025-12-31,243,0.31801015784827147,0.3315583208070991,0.13380752828508263,2.4778749376544793,-0.07642885481804218,4.33813016819964,1.7168143752976803
2020_2024_to_2025,base__risk_balanced__defensive,base,risk_balanced,defensive,0.45,0.35,0.2,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1198,0.26031161338648956,0.049870162100654314,0.06437363644791147,0.7746985389120781,-0.08171666823166446,0.6102813927664525,2025-01-02,2025-12-31,243,0.35387402037536586,0.3691515527636451,0.1212616596578222,3.04425614662806,-0.05573747259738904,6.623040758057939,0.9817074091569864
2020_2024_to_2025,base__risk_defensive__balanced,base,risk_defensive,balanced,0.45,0.35,0.2,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1198,0.3905782056889191,0.07181847799566987,0.06593800980587129,1.0891817664365564,-0.07083073616883773,1.0139451018054886,2025-01-02,2025-12-31,243,0.32160438107544165,0.33532416771939677,0.13194425757134498,2.5414078179043154,-0.07680212297929556,4.366079409156359,1.5590298559371827
2020_2024_to_2025,base__risk_defensive__defensive,base,risk_defensive,defensive,0.45,0.35,0.2,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1198,0.2496669216918821,0.04799867162108851,0.0627707445664024,0.7646662780989133,-0.08178087854086347,0.586918023839827,2025-01-02,2025-12-31,243,0.3180257020194275,0.3315746063922298,0.110933263792772,2.988955657264579,-0.050672466623746026,6.543486601002526,0.9523600594293962
2020_2024_to_2025,mom_heavy__risk_light__balanced,mom_heavy,risk_light,balanced,0.35,0.45,0.2,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1198,0.4206848375257677,0.07665854075186695,0.06954380014577588,1.1023058934251126,-0.0639848525380955,1.198073258139116,2025-01-02,2025-12-31,243,0.26747503961647334,0.2786508935808778,0.14255081559019644,1.9547478029304328,-0.07642885481804207,3.645886023600323,1.755563048958558
2020_2024_to_2025,mom_heavy__risk_light__defensive,mom_heavy,risk_light,defensive,0.35,0.45,0.2,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1198,0.25396659134775046,0.048756125353162316,0.0647567839323862,0.7529114695391532,-0.08251586150534518,0.5908697366021443,2025-01-02,2025-12-31,243,0.3037202176586451,0.3165898097439406,0.12955139750540623,2.4437390552327245,-0.057621727292979874,5.494278367155285,0.9504456032956294
2020_2024_to_2025,mom_heavy__risk_balanced__balanced,mom_heavy,risk_balanced,balanced,0.35,0.45,0.2,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1198,0.41157659218661236,0.07520287778023782,0.06652136215448852,1.1305071836260274,-0.06715353668847346,1.119864738161229,2025-01-02,2025-12-31,243,0.2833587999015441,0.29527202313791734,0.13980469957221797,2.1120321708884378,-0.07642885481804218,3.863357940412499,1.689143000520125
2020_2024_to_2025,mom_heavy__risk_balanced__defensive,mom_heavy,risk_balanced,defensive,0.35,0.45,0.2,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1198,0.2330662926173308,0.0450547603563054,0.06327122245489986,0.7120892976016187,-0.08243873132329971,0.5465241838768029,2025-01-02,2025-12-31,243,0.28756032632372097,0.2996698746316222,0.11445190118500426,2.6183040345238546,-0.05126155970680424,5.845898492859266,0.8838768471941151
2020_2024_to_2025,mom_heavy__risk_defensive__balanced,mom_heavy,risk_defensive,balanced,0.35,0.45,0.2,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1198,0.382755292704819,0.07054730444197399,0.06577511285946744,1.0725531492846334,-0.06662802251872424,1.0588233265087272,2025-01-02,2025-12-31,243,0.2754846743231283,0.28703140004864025,0.12799408210629568,2.242536493290903,-0.07680212297929534,3.7372847118564607,1.5970595421126688
2020_2024_to_2025,mom_heavy__risk_defensive__defensive,mom_heavy,risk_defensive,defensive,0.35,0.45,0.2,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1198,0.23610784630203585,0.04559647339433415,0.06276499668083049,0.7264634080393426,-0.08195202417943215,0.5563800754268335,2025-01-02,2025-12-31,243,0.28956269099602094,0.3017659910934365,0.10918149165561998,2.7638932800558003,-0.048188656149206865,6.262179010742204,0.9014340040539559
2020_2024_to_2025,hit_quality__risk_light__balanced,hit_quality,risk_light,balanced,0.4,0.3,0.3,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1198,0.46130379221312756,0.08306186095686963,0.07034657354844696,1.18075205041317,-0.06402571430078985,1.2973203323690985,2025-01-02,2025-12-31,243,0.29695659824563436,0.30950712808173453,0.1334733027357242,2.3188691801127868,-0.07731949837442686,4.002963477374329,1.8972144309037233
2020_2024_to_2025,hit_quality__risk_light__defensive,hit_quality,risk_light,defensive,0.4,0.3,0.3,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1198,0.30402999892455385,0.05742801036846901,0.06576012271820825,0.873295364951742,-0.08187265399663857,0.7014309120946148,2025-01-02,2025-12-31,243,0.36730706096876986,0.3832418903976713,0.12425174560258011,3.0843984407548897,-0.056075390849076534,6.834404265306742,1.1258562727564012
2020_2024_to_2025,hit_quality__risk_balanced__balanced,hit_quality,risk_balanced,balanced,0.4,0.3,0.3,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1198,0.41651250077978097,0.07599264308496179,0.0672265441475604,1.130396393992231,-0.06785519563241948,1.119923719572248,2025-01-02,2025-12-31,243,0.29349821407093035,0.3058861286078842,0.1309656001342365,2.3356219365570694,-0.07760727499588338,3.941462042367932,1.6891906402946346
2020_2024_to_2025,hit_quality__risk_balanced__defensive,hit_quality,risk_balanced,defensive,0.4,0.3,0.3,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1198,0.2722292227487537,0.05195069780722528,0.06407891117522034,0.8107300335545479,-0.08189088933277355,0.634389224863798,2025-01-02,2025-12-31,243,0.2963614624546045,0.3088839831470198,0.11151053836719656,2.769998133538608,-0.050746496388655915,6.086804117102931,1.0247841458782976
2020_2024_to_2025,hit_quality__risk_defensive__balanced,hit_quality,risk_defensive,balanced,0.4,0.3,0.3,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1198,0.39602000335232357,0.0726994091304407,0.06515368722679764,1.1158141960159014,-0.06866208496028503,1.0587999064183808,2025-01-02,2025-12-31,243,0.2641147111703521,0.2751355544737579,0.12679592954305038,2.1699084147677037,-0.0776072749958836,3.54522890397004,1.6187256665114096
2020_2024_to_2025,hit_quality__risk_defensive__defensive,hit_quality,risk_defensive,defensive,0.4,0.3,0.3,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1198,0.25829519261164147,0.049516607040046345,0.062461351084800186,0.7927559391538056,-0.08213876377224005,0.6028409092855276,2025-01-02,2025-12-31,243,0.27722064352662823,0.2888480076315234,0.10316433641567628,2.7998823786126894,-0.04599462990273662,6.280037653142141,0.9829078004963334
2020_2024_to_2025,eff_heavy__risk_light__balanced,eff_heavy,risk_light,balanced,0.55,0.3,0.15,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1198,0.4370124034343825,0.07924963809847219,0.07187748759279843,1.1025655007230997,-0.06509764186957911,1.2173964497400092,2025-01-02,2025-12-31,243,0.3285736836826576,0.3426273336170558,0.138724915991282,2.4698326985369214,-0.07614671479736856,4.499568162970783,1.7757551982160056
2020_2024_to_2025,eff_heavy__risk_light__defensive,eff_heavy,risk_light,defensive,0.55,0.3,0.15,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1198,0.29599769546996435,0.056054582511134265,0.06537084878495075,0.8574859215234603,-0.08178087854086413,0.6854240686974891,2025-01-02,2025-12-31,243,0.3575491944663849,0.37300604579081886,0.12624654989000442,2.9545840746999428,-0.05536642259471081,6.737044372927436,1.101303881444354
2020_2024_to_2025,eff_heavy__risk_balanced__balanced,eff_heavy,risk_balanced,balanced,0.55,0.3,0.15,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1198,0.3951644369285403,0.07256108786017945,0.06991868010926952,1.0377925862842428,-0.06521984101286726,1.1125615569327105,2025-01-02,2025-12-31,243,0.34655537428175487,0.361476970789262,0.13406619885283594,2.6962573257264806,-0.07524628185815418,4.8039180390424825,1.635128473498488
2020_2024_to_2025,eff_heavy__risk_balanced__defensive,eff_heavy,risk_balanced,defensive,0.55,0.3,0.15,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1198,0.2889535540018848,0.05484457532609155,0.06480704762518141,0.8462748626243722,-0.08189872918053054,0.6696633253636557,2025-01-02,2025-12-31,243,0.3631473304685746,0.378878068213347,0.11805697576423209,3.20928149955317,-0.0546929092870172,6.927370899673162,1.0792736797486222
2020_2024_to_2025,eff_heavy__risk_defensive__balanced,eff_heavy,risk_defensive,balanced,0.55,0.3,0.15,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2024-12-31,1198,0.402786610867474,0.07379102938417414,0.0685282676062197,1.0767969476216088,-0.06460832938333982,1.1421287330670744,2025-01-02,2025-12-31,243,0.34574800014164464,0.3606304251805976,0.13281245988291052,2.7153357862548053,-0.07524628185815396,4.792667707627316,1.685118556878296
2020_2024_to_2025,eff_heavy__risk_defensive__defensive,eff_heavy,risk_defensive,defensive,0.55,0.3,0.15,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2024-12-31,1198,0.2837575261352021,0.053948676959064246,0.06400477043758765,0.8428852504309924,-0.08094572146744972,0.6664796604568946,2025-01-02,2025-12-31,243,0.33768055561728283,0.3521726062910837,0.11105597217351663,3.171127129848005,-0.054748762320780076,6.43252178428544,1.0744237634181981
2020_2025_to_2026,base__risk_light__balanced,base,risk_light,balanced,0.45,0.35,0.2,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1441,0.9106694278028225,0.11988473252306409,0.0857004102552188,1.3988816642305817,-0.07642885481804218,1.5685794692132884,2026-01-05,2026-06-05,100,0.08798658489043998,0.23677677713283218,0.139783466821922,1.693882563625893,-0.04076152457967119,5.8088302529027285,2.2897482401810905
2020_2025_to_2026,base__risk_light__defensive,base,risk_light,defensive,0.45,0.35,0.2,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1441,0.7863092764028909,0.1067813079690485,0.07906281323599658,1.3505882677146117,-0.08176264108478981,1.3059914228836338,2026-01-05,2026-06-05,100,0.05317503395521572,0.13946607497791352,0.12260555048685041,1.1375184436929013,-0.04322957489668677,3.2261727141943872,1.9937948901830689
2020_2025_to_2026,base__risk_balanced__balanced,base,risk_balanced,balanced,0.45,0.35,0.2,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1441,0.8669841822223963,0.11536415559445135,0.0836463332927129,1.3791896315495953,-0.07642885481804207,1.5094319530117841,2026-01-05,2026-06-05,100,0.08389817138774247,0.2250984169568344,0.13106693498457847,1.7174309980112057,-0.038349513334482555,5.869655111227545,2.2184944191747866
2020_2025_to_2026,base__risk_balanced__defensive,base,risk_balanced,defensive,0.45,0.35,0.2,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1441,0.6994013308544085,0.09716974704509518,0.07725961978886788,1.2577041837720264,-0.08171666823166446,1.1891055906687442,2026-01-05,2026-06-05,100,0.04699003169299476,0.12267801469011275,0.11708944629922817,1.047729053023299,-0.04447563499158491,2.758319576849757,1.8256842219614728
2020_2025_to_2026,base__risk_defensive__balanced,base,risk_defensive,balanced,0.45,0.35,0.2,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1441,0.8339123481322244,0.11188344748907686,0.08111751536127862,1.3792760662203953,-0.07680212297929556,1.4567754529290626,2026-01-05,2026-06-05,100,0.08203152745874065,0.21978864470494086,0.1158702953835997,1.8968506464690498,-0.03232958116696438,6.798375876565002,2.1639541482941507
2020_2025_to_2026,base__risk_defensive__defensive,base,risk_defensive,defensive,0.45,0.35,0.2,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1441,0.6401355006304477,0.09037994945628669,0.07340072565188396,1.2313222880783186,-0.08178087854086347,1.1051476955108341,2026-01-05,2026-06-05,100,0.04569838699190165,0.11919103848747437,0.11305156855452671,1.0543068089319476,-0.040417267282290115,2.9490127982923044,1.725108375007705
2020_2025_to_2026,mom_heavy__risk_light__balanced,mom_heavy,risk_light,balanced,0.35,0.45,0.2,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1441,0.7939782201547134,0.10761079457627853,0.08642032438167171,1.245202391291891,-0.07642885481804207,1.4079864840638112,2026-01-05,2026-06-05,100,0.10293847122999877,0.2800567951094788,0.15561797467737365,1.7996429762698751,-0.05670286084928844,4.939024079470114,2.046178649588875
2020_2025_to_2026,mom_heavy__risk_light__defensive,mom_heavy,risk_light,defensive,0.35,0.45,0.2,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1441,0.6254758728755723,0.08866928483501524,0.07970819692631474,1.1124236685090803,-0.08251586150534518,1.0745726120701224,2026-01-05,2026-06-05,100,0.052895519536783286,0.13870413985085772,0.12538591368390517,1.1062178818629298,-0.053236672181195654,2.6054246850510507,1.6338611579894975
2020_2025_to_2026,mom_heavy__risk_balanced__balanced,mom_heavy,risk_balanced,balanced,0.35,0.45,0.2,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1441,0.805520353098476,0.10885371364478047,0.08365534167360951,1.301216532824469,-0.07642885481804218,1.4242489162494152,2026-01-05,2026-06-05,100,0.08619581838190626,0.23165331142341228,0.14506354999779192,1.5969091575860261,-0.051460393351306366,4.501584545651973,2.0910696120750187
2020_2025_to_2026,mom_heavy__risk_balanced__defensive,mom_heavy,risk_balanced,defensive,0.35,0.45,0.2,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1441,0.5792145162226203,0.08318614897118337,0.07463425097532657,1.1145840935508817,-0.08243873132329971,1.0090663409769434,2026-01-05,2026-06-05,100,0.050408112900809376,0.13193719225535872,0.12111533120530538,1.0893517025661181,-0.0488410818562256,2.701356875012406,1.566732096576326
2020_2025_to_2026,mom_heavy__risk_defensive__balanced,mom_heavy,risk_defensive,balanced,0.35,0.45,0.2,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1441,0.7578019576433761,0.10367191225087358,0.07988734849312461,1.2977262884096843,-0.07680212297929534,1.3498573767136868,2026-01-05,2026-06-05,100,0.08216881550183253,0.22017869427519088,0.1309854540643717,1.6809400390900344,-0.039457709916039474,5.580118429166329,2.012155415554318
2020_2025_to_2026,mom_heavy__risk_defensive__defensive,mom_heavy,risk_defensive,defensive,0.35,0.45,0.2,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1441,0.5872236441319318,0.08414483614386636,0.07291605485380477,1.1539960069503907,-0.08195202417943215,1.0267572642212364,2026-01-05,2026-06-05,100,0.046350165603673554,0.12094978857583039,0.11721545102155578,1.0318587483282204,-0.04884108185622549,2.4763945428537557,1.604851673678649
2020_2025_to_2026,hit_quality__risk_light__balanced,hit_quality,risk_light,balanced,0.4,0.3,0.3,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1441,0.8891973037963203,0.11767356299213416,0.08451097266431604,1.3924057348096375,-0.07731949837442686,1.5219131715300194,2026-01-05,2026-06-05,100,0.06937938121739773,0.18416481172279076,0.13079203900770484,1.4080735579934018,-0.03865869191001803,4.76386557909028,2.2382930712436915
2020_2025_to_2026,hit_quality__risk_light__defensive,hit_quality,risk_light,defensive,0.4,0.3,0.3,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1441,0.774010142040759,0.10544485604018505,0.07902937789569414,1.334248843251114,-0.08187265399663857,1.287913007492273,2026-01-05,2026-06-05,100,0.0330669203421361,0.08543471507650069,0.12023131729730566,0.7105862016402881,-0.0457212730685449,1.868598780012485,1.966823530139603
2020_2025_to_2026,hit_quality__risk_balanced__balanced,hit_quality,risk_balanced,balanced,0.4,0.3,0.3,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1441,0.8267164826241127,0.11111925206259987,0.08169455928085746,1.3601793441419197,-0.07760727499588338,1.4318148919478761,2026-01-05,2026-06-05,100,0.07722155052350788,0.2061704475566677,0.11003243048703912,1.8737243796587117,-0.03392688423441714,6.076904856105766,2.128660552552194
2020_2025_to_2026,hit_quality__risk_balanced__defensive,hit_quality,risk_balanced,defensive,0.4,0.3,0.3,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1441,0.6426196245877187,0.09066857631568626,0.07444145936033436,1.21798493869934,-0.08189088933277355,1.107187588929991,2026-01-05,2026-06-05,100,0.03494396178457326,0.09041150308428247,0.11293318103748626,0.8005751919293932,-0.041195485735831205,2.1946944299686684,1.7205689017711172
2020_2025_to_2026,hit_quality__risk_defensive__balanced,hit_quality,risk_defensive,balanced,0.4,0.3,0.3,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1441,0.761039309631973,0.1040271072058423,0.07911489017802961,1.3148865778838035,-0.0776072749958836,1.340429840003531,2026-01-05,2026-06-05,100,0.07159636447392526,0.19036103812417204,0.10534314241193629,1.807056764832207,-0.03706002346824466,5.136560107342761,2.011083045050412
2020_2025_to_2026,hit_quality__risk_defensive__defensive,hit_quality,risk_defensive,defensive,0.4,0.3,0.3,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1441,0.6006982150214384,0.08574876382254693,0.07117439942513229,1.204769755911257,-0.08213876377224005,1.0439500168314795,2026-01-05,2026-06-05,100,0.042418894403352114,0.11036696387875411,0.11049562688409435,0.9988355828283122,-0.038284494647322975,2.882811041270241,1.6481398948122614
2020_2025_to_2026,eff_heavy__risk_light__balanced,eff_heavy,risk_light,balanced,0.55,0.3,0.15,-0.15,0.1,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1441,0.9031836464511074,0.11911619592434208,0.08701123631901782,1.368974869953746,-0.07614671479736856,1.564298554984521,2026-01-05,2026-06-05,100,0.0659684172440449,0.17466960267699916,0.13934428737249935,1.2535110406791712,-0.03958586155841626,4.412423926134382,2.270270730524881
2020_2025_to_2026,eff_heavy__risk_light__defensive,eff_heavy,risk_light,defensive,0.55,0.3,0.15,-0.15,0.1,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1441,0.7518504442876408,0.10301751497249478,0.07927373828109384,1.2995162989186755,-0.08178087854086413,1.2596772841101134,2026-01-05,2026-06-05,100,0.043526918979468476,0.11334359454041842,0.11813817045824855,0.9594155225255957,-0.038858507585283864,2.9168282979386184,1.9200537517852665
2020_2025_to_2026,eff_heavy__risk_balanced__balanced,eff_heavy,risk_balanced,balanced,0.55,0.3,0.15,-0.2,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1441,0.8744309410230748,0.11614087897251757,0.08443873918956103,1.375445442308023,-0.07524628185815407,1.5434766490051088,2026-01-05,2026-06-05,100,0.08276493117642247,0.22187319321238963,0.1191581456985751,1.8620060920857617,-0.0347791596431174,6.379486896437911,2.251646668716302
2020_2025_to_2026,eff_heavy__risk_balanced__defensive,eff_heavy,risk_balanced,defensive,0.55,0.3,0.15,-0.2,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1441,0.7510882303491249,0.10293357345859122,0.07671981300922848,1.3416817562656147,-0.08189872918053054,1.2568396907807113,2026-01-05,2026-06-05,100,0.034840647892141474,0.09013721944397024,0.11423383866216444,0.7890588331758891,-0.0407974393114342,2.209384239924776,1.9381979910525489
2020_2025_to_2026,eff_heavy__risk_defensive__balanced,eff_heavy,risk_defensive,balanced,0.55,0.3,0.15,-0.25,0.2,20,3,0.12,0.18,0.6,2020-02-04,2025-12-31,1441,0.8835217453373401,0.1170856382354879,0.08314416182388415,1.408224410073416,-0.07524628185815407,1.5560322097536292,2026-01-05,2026-06-05,100,0.08003437497308519,0.21412303058981186,0.10920245852082157,1.9607894683889846,-0.034690868821876775,6.172316746785583,2.281064092979004
2020_2025_to_2026,eff_heavy__risk_defensive__defensive,eff_heavy,risk_defensive,defensive,0.55,0.3,0.15,-0.25,0.2,25,3,0.1,0.15,0.5,2020-02-04,2025-12-31,1441,0.7114678790564251,0.09852815084526778,0.0743221579863116,1.3256901241136507,-0.08094572146744972,1.2172125846687079,2026-01-05,2026-06-05,100,0.03915910191764427,0.10163761344209976,0.11188041507795302,0.9084486625410126,-0.03736528934995664,2.7201077580366095,1.8888488614144423
